longitude,latitude,east_velocity,north_velocity,up_velocity,east_velocity_std,north_velocity_std,up_velocity_std
-122.21754104229998,38.1529617887,-12.07,15.25,-0.42000000000000004,0.21000000000000002,0.21000000000000002,0.49
-122.2175409237,38.1529617263,-12.07,15.25,-0.42000000000000004,0.21000000000000002,0.21000000000000002,0.49
-122.2175404201,38.15296147,-12.07,15.25,-0.42000000000000004,0.21000000000000002,0.21000000000000002,0.49
-122.0961453235,38.0251498822,-12.9,15.6,0.3,0.24,0.25,0.3
-122.0961453244,38.0251498747,-12.9,15.6,0.3,0.24,0.25,0.3
-122.0961451613,38.0251499056,-12.9,15.6,0.3,0.24,0.25,0.3
-122.09614510189999,38.025149866,-12.9,15.6,0.3,0.24,0.25,0.3
-122.4291771991,38.5776956184,-11.83,15.67,-1.1900000000000002,0.16,0.13,0.45
-122.42917721090001,38.577695616999996,-11.83,15.67,-1.1900000000000002,0.16,0.13,0.45
-122.42917722080003,38.5776955566,-11.83,15.67,-1.1900000000000002,0.16,0.13,0.45
-122.4291771895,38.5776955573,-11.83,15.67,-1.1900000000000002,0.16,0.13,0.45
-122.19533083159999,38.4442159387,-10.73,11.340000000000002,1.04,0.13,0.12,0.37999999999999995
-122.19533084599999,38.444215934,-10.73,11.340000000000002,1.04,0.13,0.12,0.37999999999999995
-122.19533084919999,38.4442159378,-10.73,11.340000000000002,1.04,0.13,0.12,0.37999999999999995
-122.1953309834,38.444215739499995,-10.73,11.340000000000002,1.04,0.13,0.12,0.37999999999999995
-121.9541957905,38.5301863514,-9.709999999999999,8.67,-2.35,0.13,0.13,0.3
-121.95419584819999,38.530186344099995,-9.709999999999999,8.67,-2.35,0.13,0.13,0.3
-121.8435276793,38.1839690551,-10.22,8.98,-0.49,0.12,0.13999999999999999,0.32
-121.84352768189999,38.1839690474,-10.22,8.98,-0.49,0.12,0.13999999999999999,0.32
-121.84352762790002,38.183969037800004,-10.22,8.98,-0.49,0.12,0.13999999999999999,0.32
-121.82323553270001,38.3803363983,-9.27,9.05,-2.5399999999999996,0.13999999999999999,0.16,0.29
-121.82323551369998,38.380336410700004,-9.27,9.05,-2.5399999999999996,0.13999999999999999,0.16,0.29
-121.8232355316,38.3803363743,-9.27,9.05,-2.5399999999999996,0.13999999999999999,0.16,0.29
-121.646412406,38.4735271255,-11.18,8.21,-2.3600000000000003,0.16999999999999998,0.13,0.29
-121.64641241889998,38.4735271273,-11.18,8.21,-2.3600000000000003,0.16999999999999998,0.13,0.29
-121.64641234189997,38.473527111100005,-11.18,8.21,-2.3600000000000003,0.16999999999999998,0.13,0.29
-122.35455461799998,38.999526121799995,-8.55,8.47,-0.26,0.24,0.13999999999999999,0.5900000000000001
-122.35455461419997,38.9995261147,-8.55,8.47,-0.26,0.24,0.13999999999999999,0.5900000000000001
-122.35455458619998,38.999526103200004,-8.55,8.47,-0.26,0.24,0.13999999999999999,0.5900000000000001
-122.05521418500001,39.243770795,-9.700000000000001,7.079999999999999,-1.47,0.13999999999999999,0.13,0.4
-122.055214173,39.2437707786,-9.700000000000001,7.079999999999999,-1.47,0.13999999999999999,0.13,0.4
-122.05521417740002,39.243770780300004,-9.700000000000001,7.079999999999999,-1.47,0.13999999999999999,0.13,0.4
-121.71455091150003,38.657351267399996,-10.51,7.2700000000000005,-5.92,0.15,0.13999999999999999,0.8699999999999999
-121.71455092,38.6573512652,-10.51,7.2700000000000005,-5.92,0.15,0.13999999999999999,0.8699999999999999
-121.7145508936,38.6573512345,-10.51,7.2700000000000005,-5.92,0.15,0.13999999999999999,0.8699999999999999
-121.9430635686,39.145482496199996,-8.879999999999999,6.71,-1.3800000000000001,0.16999999999999998,0.13999999999999999,0.37
-121.9430635843,39.1454824802,-8.879999999999999,6.71,-1.3800000000000001,0.16999999999999998,0.15,0.37
-121.9430635324,39.145482496999996,-8.879999999999999,6.71,-1.3800000000000001,0.16999999999999998,0.15,0.37
-121.3880789184,38.1158131168,-10.11,7.509999999999999,-1.8899999999999997,0.2,0.42000000000000004,0.39
-121.38807889450001,38.1158132423,-10.11,7.509999999999999,-1.8899999999999997,0.2,0.42000000000000004,0.39
-121.38807890090001,38.1158132794,-10.11,7.509999999999999,-1.8899999999999997,0.2,0.42000000000000004,0.39
-121.4605133803,38.2831241996,-10.69,8.0,-2.0300000000000002,0.27999999999999997,0.45,0.65
-121.4605135397,38.283124182600005,-10.69,8.0,-2.0300000000000002,0.27999999999999997,0.45,0.65
-121.46051341959998,38.2831241937,-10.69,8.0,-2.0300000000000002,0.27999999999999997,0.45,0.65
-121.46051333540001,38.283124289899995,-10.69,8.0,-2.0300000000000002,0.27999999999999997,0.45,0.65
-121.21458734110001,38.3215298947,-10.040000000000001,8.020000000000001,-2.09,0.13999999999999999,0.11,0.55
-121.0951661437,38.6453086511,-9.76,7.93,0.32,0.06999999999999999,0.06999999999999999,0.35
-122.3668857273,37.192375194,-26.680000000000003,35.86,-0.11,0.15,0.11,0.33999999999999997
-121.0607567527,35.7112549167,-27.95,33.86,3.6200000000000006,0.31,0.22,0.45
-121.06075676430001,35.7112547905,-27.95,33.86,3.6200000000000006,0.31,0.22,0.45
-121.06075682650001,35.711254643400004,-27.95,33.86,3.6200000000000006,0.31,0.22,0.45
-121.06075681049998,35.7112546953,-27.95,33.86,3.6200000000000006,0.31,0.22,0.45
-121.06075676740002,35.7112546904,-27.95,33.86,3.6200000000000006,0.31,0.22,0.45
-121.06201865610001,35.7906500608,-27.339999999999996,34.25,1.29,0.21000000000000002,0.13999999999999999,0.95
-121.06201865669999,35.7906500671,-27.339999999999996,34.25,1.29,0.21000000000000002,0.13999999999999999,0.95
-120.3476078205,35.5440567045,-24.01,30.29,1.15,0.13999999999999999,0.13,0.57
-120.34760781509999,35.5440567058,-24.01,30.29,1.15,0.13999999999999999,0.13,0.57
-120.38946178950002,35.841061186,-17.64,26.410000000000004,2.14,0.35,0.18000000000000002,1.01
-120.38946183669998,35.8410611554,-17.64,26.410000000000004,2.14,0.35,0.18000000000000002,1.01
-120.3452148573,35.8378103204,-12.36,18.65,3.25,0.33,0.44,0.45999999999999996
-120.34521501849997,35.8378104062,-12.36,18.65,3.25,0.33,0.44,0.45999999999999996
-120.28525712160001,35.8066710558,-14.81,19.819999999999997,3.7600000000000002,0.15,0.13,0.77
-120.28525713139999,35.8066710669,-14.81,19.819999999999997,3.7600000000000002,0.15,0.13,0.77
-120.90684658630002,35.9332630546,-26.330000000000002,32.849999999999994,0.47000000000000003,0.33,0.27999999999999997,0.58
-120.90684655779998,35.933263088400004,-26.330000000000002,32.849999999999994,0.47000000000000003,0.33,0.27999999999999997,0.58
-120.9814824385,36.4171806987,-10.85,13.580000000000002,3.16,0.13999999999999999,0.16,0.47000000000000003
-120.9814824247,36.4171807193,-10.85,13.580000000000002,3.16,0.13999999999999999,0.16,0.47000000000000003
-120.9814824369,36.4171807182,-10.85,13.580000000000002,3.16,0.13999999999999999,0.16,0.47000000000000003
-120.98148242349998,36.417180744,-10.85,13.580000000000002,3.16,0.13999999999999999,0.16999999999999998,0.47000000000000003
-120.8530570421,36.5159098205,-9.440000000000001,11.18,1.41,0.16,0.18999999999999997,0.7
-120.85305703290001,36.515909826,-9.440000000000001,11.18,1.41,0.16,0.18999999999999997,0.7
-120.69783410439999,36.0248377737,-28.18,32.69,1.98,0.4,0.26,0.55
-120.6978339311,36.0248378022,-28.18,32.69,1.98,0.4,0.26,0.55
-120.87890391619999,36.1402095542,-27.439999999999998,33.53,2.2300000000000004,0.16999999999999998,0.16999999999999998,0.54
-120.87890389849997,36.1402095447,-27.439999999999998,33.53,2.2300000000000004,0.16999999999999998,0.16999999999999998,0.54
-120.87890388529999,36.140209575,-27.439999999999998,33.53,2.2300000000000004,0.16999999999999998,0.16999999999999998,0.54
-120.7488183193,36.106844507800005,-27.26,33.31,2.6100000000000003,0.21000000000000002,0.15,0.77
-120.74881828400001,36.1068445013,-27.26,33.31,2.6100000000000003,0.21000000000000002,0.15,0.77
-120.7282532614,36.178940259,-8.48,11.620000000000001,3.59,0.15,0.2,0.61
-120.72825328619999,36.178940263,-8.48,11.620000000000001,3.59,0.15,0.2,0.61
-120.7282533311,36.1789401977,-8.48,11.620000000000001,3.59,0.15,0.2,0.61
-120.64477303819999,35.9227798462,-24.659999999999997,33.21,1.67,0.21000000000000002,0.16999999999999998,1.1
-120.64477302720002,35.9227798295,-24.659999999999997,33.21,1.67,0.21000000000000002,0.16999999999999998,1.1
-120.475276727,36.0074654094,-9.27,16.369999999999997,4.460000000000001,0.31,0.61,0.57
-120.47527675590001,36.007465444,-9.27,16.369999999999997,4.460000000000001,0.31,0.61,0.57
-120.5429941857,36.0893654519,-8.709999999999999,14.01,3.17,0.2,0.18999999999999997,0.79
-120.54299426580002,36.0893654846,-8.709999999999999,14.01,3.17,0.2,0.18999999999999997,0.79
-120.4398830159,36.1232374816,-8.48,13.530000000000001,3.38,0.13999999999999999,0.22999999999999998,0.8
-120.4398830255,36.1232375183,-8.48,13.530000000000001,3.38,0.13999999999999999,0.22999999999999998,0.8
-120.84238536680002,35.69707991,-26.02,34.13,2.41,0.13,0.16,0.98
-120.84238543990003,35.6970799617,-26.02,34.13,2.41,0.13,0.16,0.98
-120.84238544939998,35.6970799701,-26.02,34.13,2.41,0.13,0.16,0.98
-120.3635621869,36.0516563189,-8.39,14.959999999999999,3.3899999999999997,0.13999999999999999,0.18999999999999997,0.9
-120.3635621754,36.0516563144,-8.39,14.959999999999999,3.3899999999999997,0.15,0.18999999999999997,0.9
-120.3635622065,36.0516563189,-8.39,14.959999999999999,3.3899999999999997,0.13999999999999999,0.18999999999999997,0.9
-120.55186026090001,35.974088684499996,-25.0,32.81,1.3599999999999999,0.48,0.4,0.8699999999999999
-120.55186022500001,35.974088686,-25.0,32.81,1.3599999999999999,0.48,0.4,0.8699999999999999
-120.5518600796,35.9740885967,-25.0,32.81,1.3599999999999999,0.48,0.4,0.8699999999999999
-120.29405988069999,36.0158434997,-8.68,14.45,3.25,0.15,0.22,0.8699999999999999
-120.2940599213,36.0158435307,-8.68,14.45,3.25,0.15,0.22,0.8699999999999999
-120.29405989830002,36.0158434855,-8.68,14.45,3.25,0.15,0.22,0.8699999999999999
-120.7101987504,36.256820513600005,-10.09,12.1,2.42,0.5900000000000001,0.86,0.8
-120.7101989173,36.2568203717,-10.09,12.1,2.42,0.5900000000000001,0.86,0.8
-120.71019901759999,36.256820365,-10.09,12.1,2.42,0.5900000000000001,0.86,0.8
-120.71019886330001,36.256820409899994,-10.09,12.1,2.42,0.5900000000000001,0.86,0.8
-120.2769812382,36.3044285153,-6.859999999999999,12.5,1.31,1.05,0.61,0.45999999999999996
-120.2769811821,36.3044285497,-6.859999999999999,12.5,1.31,1.05,0.61,0.45999999999999996
-120.27698124770001,36.3044285023,-6.859999999999999,12.5,1.31,1.05,0.61,0.45999999999999996
-120.74305388939999,36.806292211300004,-9.03,9.33,1.23,0.15,0.3,0.71
-120.7430538964,36.8062922422,-9.03,9.33,1.23,0.15,0.3,0.71
-120.61857601419999,36.634728579299995,-4.079999999999999,12.059999999999999,-2.96,0.85,0.22999999999999998,1.17
-120.61857622830001,36.6347285177,-4.079999999999999,12.059999999999999,-2.96,0.85,0.22999999999999998,1.17
-120.61857624619998,36.6347285086,-4.079999999999999,12.059999999999999,-2.96,0.85,0.22999999999999998,1.17
-120.7052967361,37.0543842684,-9.719999999999999,9.83,-32.62,0.12,0.31,4.77
-120.70529674389999,37.0543842888,-9.719999999999999,9.83,-32.62,0.12,0.31,4.77
-120.3565998741,36.739005311599996,-10.27,8.91,-17.5,0.33999999999999997,0.44,4.2700000000000005
-120.3565998848,36.73900533,-10.27,8.91,-17.5,0.33999999999999997,0.44,4.2700000000000005
-120.19675975099997,37.3522151139,-9.690000000000001,8.870000000000001,1.98,0.12,0.24,0.99
-120.19675975330003,37.352215133499996,-9.690000000000001,8.870000000000001,1.98,0.12,0.24,0.99
-120.64445945220001,37.795168051,-10.03,8.47,2.52,0.18999999999999997,0.16999999999999998,0.9
-120.6444594607,37.7951680675,-10.03,8.47,2.52,0.18999999999999997,0.16999999999999998,0.9
-120.64445949220001,37.795168106,-10.03,8.47,2.52,0.18999999999999997,0.16999999999999998,0.9
-120.05792086400001,36.947271219499996,-12.53,10.78,-31.73,0.13,0.22999999999999998,4.220000000000001
-120.05792084819998,36.9472712448,-12.53,10.78,-31.73,0.13,0.22999999999999998,4.220000000000001
-119.84019957410001,37.9011516649,-9.5,8.73,0.48,0.18000000000000002,0.13,2.44
-119.84019958369998,37.90115167,-9.5,8.73,0.48,0.18000000000000002,0.13,2.44
-120.95123860369998,38.0899912561,-10.51,8.459999999999999,0.55,0.22,0.13,0.6799999999999999
-120.9512386104,38.0899913248,-10.51,8.459999999999999,0.55,0.22,0.13,0.6799999999999999
-120.33433815810002,38.7356080123,-9.28,7.8900000000000015,0.16999999999999998,0.12,0.12,0.5900000000000001
-118.5198019392,37.1775639014,-7.240000000000001,9.49,0.8300000000000001,0.2,0.44,0.86
-118.5198019543,37.1775638389,-7.240000000000001,9.49,0.8300000000000001,0.2,0.44,0.86
-118.51980196209999,37.1775638304,-7.2299999999999995,9.49,0.8400000000000001,0.2,0.44,0.86
-123.69837704560001,39.5291807681,-22.27,25.02,-3.23,0.13,0.15,0.39
-123.69837704119999,39.5291807865,-22.27,25.02,-3.23,0.13,0.15,0.39
-123.69837711099999,39.5291808063,-22.27,25.02,-3.23,0.13,0.15,0.39
-123.5645471654,39.5542903892,-21.580000000000002,22.419999999999998,-2.1899999999999995,0.13,0.18000000000000002,0.5099999999999999
-123.5645471482,39.5542904188,-21.580000000000002,22.419999999999998,-2.1899999999999995,0.13999999999999999,0.18000000000000002,0.5099999999999999
-123.5818506754,39.685665729499995,-22.080000000000002,19.869999999999997,-1.0,0.12,0.11,0.35
-123.5818506423,39.6856657374,-22.080000000000002,19.869999999999997,-1.0,0.12,0.11,0.35
-123.58185063669998,39.685665734699995,-22.080000000000002,19.869999999999997,-1.0,0.12,0.11,0.35
-123.71689860610002,39.8635847977,-21.2,20.84,0.18999999999999997,0.13,0.13999999999999999,0.47000000000000003
-123.71689857160001,39.8635848083,-21.2,20.84,0.18999999999999997,0.13,0.13999999999999999,0.47000000000000003
-124.08614399369998,41.5591341084,-0.12,10.459999999999999,-1.3,0.16999999999999998,0.16999999999999998,0.33
-124.08614399560003,41.5591341118,-0.12,10.459999999999999,-1.3,0.16999999999999998,0.16999999999999998,0.33
-123.55185206849998,39.9056715687,-17.18,14.59,-0.7599999999999999,0.18999999999999997,0.13999999999999999,0.37
-123.55185202220002,39.905671577,-17.18,14.59,-0.7599999999999999,0.18999999999999997,0.13999999999999999,0.37
-123.37185528180001,39.452370714699995,-17.59,15.17,-1.04,0.13999999999999999,0.15,0.61
-123.37185530529999,39.4523707301,-17.59,15.17,-1.04,0.13999999999999999,0.15,0.61
-123.37185529709998,39.452370740300005,-17.59,15.17,-1.04,0.13999999999999999,0.15,0.61
-123.2950806632,39.707097916900004,-17.32,9.58,2.58,0.13,0.27999999999999997,0.52
-123.29508061499999,39.7070978705,-17.32,9.58,2.58,0.13,0.27999999999999997,0.52
-123.29508061580003,39.70709792,-17.32,9.58,2.58,0.13,0.27999999999999997,0.52
-123.18678698830001,39.4928282821,-16.86,14.56,0.12,0.13999999999999999,0.16999999999999998,0.65
-123.1867869793,39.4928282829,-16.86,14.56,0.12,0.13999999999999999,0.16999999999999998,0.65
-123.39494850049999,39.8972217292,-14.419999999999998,16.26,-1.4,0.16,0.21000000000000002,0.79
-123.39494849569999,39.8972217226,-14.419999999999998,16.26,-1.4,0.16,0.21000000000000002,0.79
-123.18248245349997,39.9621448208,-10.59,8.01,-0.2,0.16,0.16999999999999998,0.71
-123.1824824361,39.9621448265,-10.59,8.01,-0.2,0.16,0.16999999999999998,0.71
-123.65573831180001,40.2568391716,-10.459999999999999,14.33,-0.11,0.24,0.13,0.49
-123.65573825369998,40.2568391727,-10.459999999999999,14.33,-0.11,0.24,0.13,0.49
-123.88260680259998,41.151671150300004,-0.18000000000000002,10.87,2.37,0.16,0.1,0.52
-123.88260676159999,41.1516711582,-0.18000000000000002,10.87,2.37,0.16,0.1,0.52
-123.88260676189998,41.15167114,-0.18000000000000002,10.87,2.37,0.16,0.1,0.52
-123.88260668020001,41.1516711338,-0.18000000000000002,10.87,2.37,0.16,0.1,0.52
-123.6989308606,40.5753149995,-5.59,9.84,1.26,0.33,0.13999999999999999,0.7599999999999999
-123.6989308467,40.5753149883,-5.59,9.84,1.26,0.33,0.13999999999999999,0.7599999999999999
-123.6989307609,40.575314978200005,-5.59,9.84,1.26,0.33,0.13999999999999999,0.7599999999999999
-123.5730649917,40.4788614385,-7.140000000000001,9.040000000000001,1.39,0.44,0.16999999999999998,0.86
-123.57306492130002,40.4788614433,-7.140000000000001,9.040000000000001,1.39,0.44,0.16999999999999998,0.86
-123.4520473293,40.0822156956,-13.61,12.92,0.39,0.18000000000000002,0.15,0.58
-123.45204730340001,40.0822156908,-13.61,12.92,0.39,0.18000000000000002,0.15,0.58
-123.13558254400002,40.3240697881,-8.55,7.940000000000001,-0.1,0.16,0.13,0.61
-123.13558250650001,40.3240697889,-8.55,7.940000000000001,-0.1,0.16,0.13,0.61
-123.32414339169998,40.7329153035,-5.35,8.32,0.18000000000000002,0.2,0.12,0.67
-123.32414333669999,40.732915297199995,-5.35,8.32,0.18000000000000002,0.2,0.12,0.67
-123.1745048144,40.5466513567,-7.209999999999999,7.96,0.2,0.21000000000000002,0.13,0.61
-123.17450478799998,40.5466513819,-7.209999999999999,7.96,0.2,0.21000000000000002,0.13,0.61
-123.17450474330002,40.5466513708,-7.209999999999999,7.96,0.2,0.21000000000000002,0.13,0.61
-122.97575489249999,39.6213820121,-11.2,8.56,-0.12,0.16,0.16,0.7200000000000001
-122.97575488749999,39.6213820194,-11.2,8.56,-0.12,0.16,0.16,0.7200000000000001
-122.97575488360002,39.6213820205,-11.2,8.56,-0.12,0.16,0.16,0.7200000000000001
-122.73587264830002,39.4935928794,-10.409999999999998,7.74,0.05,0.13999999999999999,0.13999999999999999,0.49
-122.73587260830001,39.493592883699996,-10.409999999999998,7.74,0.05,0.13999999999999999,0.13999999999999999,0.49
-122.73587260229999,39.4935928881,-10.409999999999998,7.74,0.05,0.13999999999999999,0.13999999999999999,0.49
-122.87363807599999,39.7261908467,-10.26,7.88,-0.3,0.15,0.16999999999999998,0.58
-122.87363807930001,39.7261908739,-10.26,7.88,-0.3,0.15,0.16999999999999998,0.58
-122.87363807279999,39.7261908647,-10.26,7.88,-0.3,0.15,0.16999999999999998,0.58
-122.4304847345,39.5280808801,-9.379999999999999,7.05,0.18000000000000002,0.16,0.13,0.5900000000000001
-122.4304847318,39.528080887399994,-9.379999999999999,7.05,0.18000000000000002,0.16,0.13,0.5900000000000001
-122.8688055271,40.296189775900004,-8.329999999999998,7.87,-1.35,0.25,0.16999999999999998,0.48
-122.8688054795,40.2961897782,-8.329999999999998,7.87,-1.35,0.25,0.16999999999999998,0.48
-122.92302937900001,40.7475538797,-6.43,7.559999999999999,-0.13999999999999999,0.2,0.12,0.58
-122.92302932759998,40.7475538713,-6.43,7.559999999999999,-0.13999999999999999,0.2,0.12,0.58
-122.66825056029998,40.0341115152,-8.98,7.29,0.39,0.16999999999999998,0.12,0.53
-122.6682505329,40.0341115138,-8.98,7.29,0.39,0.16999999999999998,0.12,0.53
-123.04982401480001,39.4093397146,-10.63,4.34,-2.79,0.45,1.1300000000000001,1.17
-123.04982405669998,39.4093397357,-10.63,4.34,-2.79,0.45,1.1300000000000001,1.17
-123.04982395159999,39.409339658200004,-10.63,4.34,-2.79,0.45,1.1300000000000001,1.17
-122.6069009791,40.6506570933,-7.04,7.090000000000001,-0.03,0.16999999999999998,0.13,0.6
-122.6069009473,40.6506570903,-7.04,7.090000000000001,-0.03,0.16999999999999998,0.13,0.6
-123.33421079400003,40.887129067,-4.55,8.38,0.48,0.21000000000000002,0.13,0.7
-123.3342107377,40.88712907,-4.55,8.38,0.48,0.21000000000000002,0.13,0.7
-122.0279726809,39.9291239652,-9.350000000000001,7.01,-0.37999999999999995,0.15,0.13,0.57
-122.02797266729999,39.9291239675,-9.350000000000001,7.01,-0.37999999999999995,0.15,0.13,0.57
-122.2708073716,40.271235282,-8.63,6.959999999999999,-0.45999999999999996,0.16,0.13999999999999999,0.8699999999999999
-122.27080736319999,40.2712352778,-8.63,6.959999999999999,-0.45999999999999996,0.16,0.13999999999999999,0.8699999999999999
-122.27080734500001,40.271235272199995,-8.63,6.959999999999999,-0.45999999999999996,0.16,0.13999999999999999,0.8699999999999999
-120.8674647796,39.7947106919,-8.879999999999999,7.1000000000000005,0.31,0.16,0.13,0.58
-120.9484622212,41.1833439525,-4.87,4.989999999999999,-0.35,0.12,0.12,0.6
-120.9484622132,41.1833439514,-4.87,4.989999999999999,-0.35,0.12,0.12,0.6
-121.8280037216,40.9055466163,-6.43,5.77,-0.57,0.13999999999999999,0.13,0.61
-121.82800370540002,40.905546611300004,-6.43,5.77,-0.57,0.13999999999999999,0.13,0.61
-122.31935188310001,40.7310862899,-6.890000000000001,6.56,-0.22999999999999998,0.13,0.2,1.1
-122.31935186259997,40.7310863,-6.890000000000001,6.56,-0.22999999999999998,0.13999999999999999,0.2,1.1
-124.22578810509998,42.2091050363,1.96,10.43,1.9,0.16,0.13,0.35
-124.2257881104,42.2091050134,1.96,10.43,1.9,0.16,0.13,0.35
-124.0540481109,42.8600647628,2.2,9.76,0.4,0.13999999999999999,0.13999999999999999,0.37
-124.0540481111,42.8600647432,2.2,9.76,0.4,0.13999999999999999,0.13999999999999999,0.37
-124.40928928970001,43.0903290859,5.6499999999999995,12.02,1.8,0.16999999999999998,0.15,0.37999999999999995
-124.40928926630002,43.0903290787,5.6499999999999995,12.02,1.8,0.16999999999999998,0.15,0.37999999999999995
-124.40928928669999,43.090329072799996,5.64,12.02,1.8,0.16999999999999998,0.15,0.37999999999999995
-124.40928926259997,43.0903291014,5.6499999999999995,12.02,1.8,0.16999999999999998,0.15,0.37999999999999995
-124.25348180950002,43.3955194289,4.95,10.38,0.02,0.12,0.13999999999999999,0.27
-124.2534818252,43.3955194093,4.96,10.38,0.02,0.13,0.13999999999999999,0.27
-124.2534818339,43.3955194136,4.95,10.38,0.02,0.13,0.13999999999999999,0.27
-123.38342015200001,42.5035254996,-0.78,8.159999999999998,0.06,0.13,0.11,0.31
-123.3834201501,42.5035254896,-0.78,8.159999999999998,0.06,0.13,0.11,0.31
-123.4294596965,43.140105848500006,0.82,7.81,-0.33999999999999997,0.1,0.11,0.39
-123.4294597013,43.1401058469,0.82,7.81,-0.33999999999999997,0.1,0.11,0.39
-122.65637155319999,42.1909878584,-1.7699999999999998,6.75,-0.22,0.11,0.1,0.32
-122.65637155069999,42.190987855900005,-1.7699999999999998,6.75,-0.22,0.11,0.1,0.32
-123.057899118,43.36327442979999,1.1,6.909999999999999,-0.24,0.11,0.1,0.29
-123.0578991205,43.3632744275,1.1,6.909999999999999,-0.24,0.11,0.1,0.29
-121.77969784209998,42.2596710659,-2.37,5.05,-0.7,0.1,0.11,0.24
-121.77969780929999,42.2596710821,-2.37,5.05,-0.7,0.1,0.11,0.24
-121.77969780799998,42.2596710782,-2.37,5.05,-0.7,0.1,0.11,0.24
-121.77969777869998,42.2596710429,-2.37,5.05,-0.7,0.1,0.11,0.24
-119.9518032075,43.0017771562,-0.8300000000000001,2.8600000000000003,-0.32,0.12,0.11,0.33
-121.76957368470002,43.177057367799996,-0.48,4.74,-1.3599999999999999,0.12,0.13,0.5900000000000001
-121.7695736938,43.1770573614,-0.48,4.74,-1.3599999999999999,0.12,0.13,0.5900000000000001
-120.37761073909999,42.4687801194,-2.4,3.5399999999999996,-0.06999999999999999,0.09000000000000001,0.1,0.26
-118.92848953240002,43.0340081729,-1.45,1.8699999999999999,0.26,0.1,0.13,0.5
-118.92848953470002,43.0340081986,-1.45,1.8699999999999999,0.26,0.1,0.13,0.5
-118.41247346930001,42.254629655100004,-2.08,1.7,0.16,0.1,0.13,0.45999999999999996
-118.41247345169998,42.254629647399994,-2.08,1.7,0.16,0.1,0.13,0.45999999999999996
-119.00100066339999,43.446759272399994,-1.15,1.41,-0.55,0.11,0.15,0.45
-119.0010006835,43.4467592675,-1.15,1.41,-0.55,0.11,0.15,0.45
-117.8920382689,43.23449579729999,-1.17,0.93,-0.33,0.08,0.06999999999999999,0.22
-116.6287085621,36.0713169711,-2.92,2.6100000000000003,-0.57,0.12,0.12,0.65
-116.6287085518,36.0713169333,-2.92,2.6100000000000003,-0.57,0.12,0.12,0.65
-116.62870851950001,36.0713169397,-2.92,2.6100000000000003,-0.57,0.12,0.12,0.65
-117.1646733604,36.0224661521,-4.4399999999999995,5.43,-0.1,0.08,0.08,0.35
-117.164673352,36.0224661121,-4.4399999999999995,5.43,-0.1,0.08,0.08,0.35
-117.41000092919998,36.1590466529,-5.36,6.01,0.2,0.13,0.13999999999999999,0.42000000000000004
-117.41000091669997,36.1590466286,-5.36,6.01,0.2,0.13,0.13999999999999999,0.42000000000000004
-117.41000091340001,36.159046607600004,-5.36,6.01,0.2,0.13,0.13999999999999999,0.42000000000000004
-118.13243389459998,36.4668349613,-7.57,9.48,-0.05,0.45999999999999996,0.32,0.77
-118.132433867,36.466834889,-7.57,9.48,-0.05,0.45999999999999996,0.32,0.77
-117.78946145040001,36.531250044699995,-5.94,5.56,-1.26,0.15,0.18999999999999997,0.8099999999999999
-117.78946145400002,36.5312500151,-5.94,5.56,-1.26,0.15,0.18999999999999997,0.8099999999999999
-117.7894614411,36.5312500214,-5.94,5.56,-1.26,0.15,0.18999999999999997,0.8099999999999999
-118.0906238359,36.570202893200005,-7.140000000000001,8.45,0.27999999999999997,0.16,0.13,0.89
-118.0906238064,36.570202863,-7.140000000000001,8.45,0.27999999999999997,0.16,0.13,0.89
-118.09062378919998,36.5702028452,-7.140000000000001,8.45,0.27999999999999997,0.16,0.13,0.89
-118.11836338650002,36.975682940300004,-6.16,6.2,0.06999999999999999,0.15,0.13,0.8400000000000001
-118.11836337759999,36.9756829246,-6.16,6.2,0.06999999999999999,0.15,0.13,0.8400000000000001
-117.93581023040002,37.2314255573,-5.0,4.379999999999999,0.16,0.13,0.12,0.77
-117.93581022999999,37.231425535599996,-5.0,4.379999999999999,0.16,0.13,0.12,0.77
-117.39389026860002,34.4624061041,-12.78,15.459999999999999,0.86,0.16,0.12,0.43
-117.3938902648,34.4624060685,-12.78,15.459999999999999,0.86,0.16,0.12,0.43
-117.5408675779,33.5621271573,-24.9,27.400000000000002,0.13,0.16999999999999998,0.15,0.77
-117.54086764339999,33.5621271551,-24.9,27.400000000000002,0.13,0.16999999999999998,0.15,0.77
-117.5408676196,33.562127174299995,-24.9,27.400000000000002,0.13,0.16999999999999998,0.15,0.77
-117.10469720040001,32.8892113583,-27.21,27.91,-0.55,0.13999999999999999,0.16,0.47000000000000003
-117.1046974143,32.889211386199996,-27.21,27.91,-0.55,0.13999999999999999,0.16,0.47000000000000003
-116.9495173471,32.733778267699996,-27.349999999999998,28.119999999999997,-0.8400000000000001,0.16,0.16,0.37999999999999995
-116.9495176584,32.7337782879,-27.349999999999998,28.119999999999997,-0.8400000000000001,0.16,0.16,0.37999999999999995
-117.24869390330002,33.3551950588,-25.61,27.310000000000002,-0.09000000000000001,0.15,0.12,0.4
-117.24869399900001,33.3551950406,-25.61,27.310000000000002,-0.09000000000000001,0.15,0.12,0.4
-117.24393720630002,32.6663979924,-28.41,29.560000000000002,-0.44,0.2,0.18000000000000002,0.6
-117.24393743029998,32.6663980071,-28.41,29.560000000000002,-0.44,0.2,0.18000000000000002,0.6
